TopN,Precision,dataset,objective,stage,complexity,max_depth,learning_rate,n_estimators,subsample,colsample_bytree,random_state
125,0.104,5_sources_trial_1,distribution:negative-binomial-stage2,stage2,5_sources,4,0.2,50,0.8,0.8,42
300,0.08,5_sources_trial_1,distribution:negative-binomial-stage2,stage2,5_sources,4,0.2,50,0.8,0.8,42
500,0.048,5_sources_trial_1,distribution:negative-binomial-stage2,stage2,5_sources,4,0.2,50,0.8,0.8,42
5,0.2,5_sources_trial_1,distribution:negative-binomial-stage2,stage2,5_sources,4,0.03,100,0.8,0.8,42
10,0.1,5_sources_trial_1,distribution:negative-binomial-stage2,stage2,5_sources,4,0.03,100,0.8,0.8,42
15,0.06666666666666667,5_sources_trial_1,distribution:negative-binomial-stage2,stage2,5_sources,4,0.03,100,0.8,0.8,42
20,0.1,5_sources_trial_1,distribution:negative-binomial-stage2,stage2,5_sources,4,0.03,100,0.8,0.8,42
50,0.1,5_sources_trial_1,distribution:negative-binomial-stage2,stage2,5_sources,4,0.03,100,0.8,0.8,42
75,0.10666666666666667,5_sources_trial_1,distribution:negative-binomial-stage2,stage2,5_sources,4,0.03,100,0.8,0.8,42
100,0.12,5_sources_trial_1,distribution:negative-binomial-stage2,stage2,5_sources,4,0.03,100,0.8,0.8,42
125,0.096,5_sources_trial_1,distribution:negative-binomial-stage2,stage2,5_sources,4,0.03,100,0.8,0.8,42
300,0.08,5_sources_trial_1,distribution:negative-binomial-stage2,stage2,5_sources,4,0.03,100,0.8,0.8,42
500,0.048,5_sources_trial_1,distribution:negative-binomial-stage2,stage2,5_sources,4,0.03,100,0.8,0.8,42
5,0.2,5_sources_trial_1,distribution:negative-binomial-stage2,stage2,5_sources,4,0.05,100,0.8,0.8,42
10,0.1,5_sources_trial_1,distribution:negative-binomial-stage2,stage2,5_sources,4,0.05,100,0.8,0.8,42
15,0.06666666666666667,5_sources_trial_1,distribution:negative-binomial-stage2,stage2,5_sources,4,0.05,100,0.8,0.8,42
20,0.05,5_sources_trial_1,distribution:negative-binomial-stage2,stage2,5_sources,4,0.05,100,0.8,0.8,42
50,0.08,5_sources_trial_1,distribution:negative-binomial-stage2,stage2,5_sources,4,0.05,100,0.8,0.8,42
75,0.09333333333333334,5_sources_trial_1,distribution:negative-binomial-stage2,stage2,5_sources,4,0.05,100,0.8,0.8,42
100,0.1,5_sources_trial_1,distribution:negative-binomial-stage2,stage2,5_sources,4,0.05,100,0.8,0.8,42
125,0.096,5_sources_trial_1,distribution:negative-binomial-stage2,stage2,5_sources,4,0.05,100,0.8,0.8,42
300,0.08,5_sources_trial_1,distribution:negative-binomial-stage2,stage2,5_sources,4,0.05,100,0.8,0.8,42
500,0.048,5_sources_trial_1,distribution:negative-binomial-stage2,stage2,5_sources,4,0.05,100,0.8,0.8,42
5,0.0,5_sources_trial_1,distribution:negative-binomial-stage2,stage2,5_sources,4,0.1,100,0.8,0.8,42
10,0.1,5_sources_trial_1,distribution:negative-binomial-stage2,stage2,5_sources,4,0.1,100,0.8,0.8,42
15,0.06666666666666667,5_sources_trial_1,distribution:negative-binomial-stage2,stage2,5_sources,4,0.1,100,0.8,0.8,42
20,0.05,5_sources_trial_1,distribution:negative-binomial-stage2,stage2,5_sources,4,0.1,100,0.8,0.8,42
50,0.08,5_sources_trial_1,distribution:negative-binomial-stage2,stage2,5_sources,4,0.1,100,0.8,0.8,42
75,0.10666666666666667,5_sources_trial_1,distribution:negative-binomial-stage2,stage2,5_sources,4,0.1,100,0.8,0.8,42
100,0.08,5_sources_trial_1,distribution:negative-binomial-stage2,stage2,5_sources,4,0.1,100,0.8,0.8,42
125,0.104,5_sources_trial_1,distribution:negative-binomial-stage2,stage2,5_sources,4,0.1,100,0.8,0.8,42
300,0.08,5_sources_trial_1,distribution:negative-binomial-stage2,stage2,5_sources,4,0.1,100,0.8,0.8,42
500,0.048,5_sources_trial_1,distribution:negative-binomial-stage2,stage2,5_sources,4,0.1,100,0.8,0.8,42
5,0.0,5_sources_trial_1,distribution:negative-binomial-stage2,stage2,5_sources,4,0.2,100,0.8,0.8,42
10,0.1,5_sources_trial_1,distribution:negative-binomial-stage2,stage2,5_sources,4,0.2,100,0.8,0.8,42
15,0.06666666666666667,5_sources_trial_1,distribution:negative-binomial-stage2,stage2,5_sources,4,0.2,100,0.8,0.8,42
20,0.15,5_sources_trial_1,distribution:negative-binomial-stage2,stage2,5_sources,4,0.2,100,0.8,0.8,42
50,0.08,5_sources_trial_1,distribution:negative-binomial-stage2,stage2,5_sources,4,0.2,100,0.8,0.8,42
75,0.09333333333333334,5_sources_trial_1,distribution:negative-binomial-stage2,stage2,5_sources,4,0.2,100,0.8,0.8,42
100,0.11,5_sources_trial_1,distribution:negative-binomial-stage2,stage2,5_sources,4,0.2,100,0.8,0.8,42
125,0.12,5_sources_trial_1,distribution:negative-binomial-stage2,stage2,5_sources,4,0.2,100,0.8,0.8,42
300,0.08,5_sources_trial_1,distribution:negative-binomial-stage2,stage2,5_sources,4,0.2,100,0.8,0.8,42
500,0.048,5_sources_trial_1,distribution:negative-binomial-stage2,stage2,5_sources,4,0.2,100,0.8,0.8,42
5,0.0,5_sources_trial_1,distribution:negative-binomial-stage2,stage2,5_sources,4,0.03,200,0.8,0.8,42
10,0.1,5_sources_trial_1,distribution:negative-binomial-stage2,stage2,5_sources,4,0.03,200,0.8,0.8,42
15,0.06666666666666667,5_sources_trial_1,distribution:negative-binomial-stage2,stage2,5_sources,4,0.03,200,0.8,0.8,42
20,0.1,5_sources_trial_1,distribution:negative-binomial-stage2,stage2,5_sources,4,0.03,200,0.8,0.8,42
50,0.08,5_sources_trial_1,distribution:negative-binomial-stage2,stage2,5_sources,4,0.03,200,0.8,0.8,42
75,0.10666666666666667,5_sources_trial_1,distribution:negative-binomial-stage2,stage2,5_sources,4,0.03,200,0.8,0.8,42
100,0.11,5_sources_trial_1,distribution:negative-binomial-stage2,stage2,5_sources,4,0.03,200,0.8,0.8,42
125,0.112,5_sources_trial_1,distribution:negative-binomial-stage2,stage2,5_sources,4,0.03,200,0.8,0.8,42
300,0.08,5_sources_trial_1,distribution:negative-binomial-stage2,stage2,5_sources,4,0.03,200,0.8,0.8,42
500,0.048,5_sources_trial_1,distribution:negative-binomial-stage2,stage2,5_sources,4,0.03,200,0.8,0.8,42
5,0.0,5_sources_trial_1,distribution:negative-binomial-stage2,stage2,5_sources,4,0.05,200,0.8,0.8,42
10,0.0,5_sources_trial_1,distribution:negative-binomial-stage2,stage2,5_sources,4,0.05,200,0.8,0.8,42
15,0.06666666666666667,5_sources_trial_1,distribution:negative-binomial-stage2,stage2,5_sources,4,0.05,200,0.8,0.8,42
20,0.05,5_sources_trial_1,distribution:negative-binomial-stage2,stage2,5_sources,4,0.05,200,0.8,0.8,42
50,0.1,5_sources_trial_1,distribution:negative-binomial-stage2,stage2,5_sources,4,0.05,200,0.8,0.8,42
75,0.09333333333333334,5_sources_trial_1,distribution:negative-binomial-stage2,stage2,5_sources,4,0.05,200,0.8,0.8,42
100,0.09,5_sources_trial_1,distribution:negative-binomial-stage2,stage2,5_sources,4,0.05,200,0.8,0.8,42
125,0.104,5_sources_trial_1,distribution:negative-binomial-stage2,stage2,5_sources,4,0.05,200,0.8,0.8,42
300,0.08,5_sources_trial_1,distribution:negative-binomial-stage2,stage2,5_sources,4,0.05,200,0.8,0.8,42
500,0.048,5_sources_trial_1,distribution:negative-binomial-stage2,stage2,5_sources,4,0.05,200,0.8,0.8,42
5,0.0,5_sources_trial_1,distribution:negative-binomial-stage2,stage2,5_sources,4,0.1,200,0.8,0.8,42
10,0.0,5_sources_trial_1,distribution:negative-binomial-stage2,stage2,5_sources,4,0.1,200,0.8,0.8,42
15,0.0,5_sources_trial_1,distribution:negative-binomial-stage2,stage2,5_sources,4,0.1,200,0.8,0.8,42
20,0.1,5_sources_trial_1,distribution:negative-binomial-stage2,stage2,5_sources,4,0.1,200,0.8,0.8,42
50,0.1,5_sources_trial_1,distribution:negative-binomial-stage2,stage2,5_sources,4,0.1,200,0.8,0.8,42
75,0.08,5_sources_trial_1,distribution:negative-binomial-stage2,stage2,5_sources,4,0.1,200,0.8,0.8,42
100,0.1,5_sources_trial_1,distribution:negative-binomial-stage2,stage2,5_sources,4,0.1,200,0.8,0.8,42
125,0.104,5_sources_trial_1,distribution:negative-binomial-stage2,stage2,5_sources,4,0.1,200,0.8,0.8,42
300,0.08,5_sources_trial_1,distribution:negative-binomial-stage2,stage2,5_sources,4,0.1,200,0.8,0.8,42
500,0.048,5_sources_trial_1,distribution:negative-binomial-stage2,stage2,5_sources,4,0.1,200,0.8,0.8,42
5,0.0,5_sources_trial_1,distribution:negative-binomial-stage2,stage2,5_sources,4,0.2,200,0.8,0.8,42
10,0.0,5_sources_trial_1,distribution:negative-binomial-stage2,stage2,5_sources,4,0.2,200,0.8,0.8,42
15,0.13333333333333333,5_sources_trial_1,distribution:negative-binomial-stage2,stage2,5_sources,4,0.2,200,0.8,0.8,42
20,0.1,5_sources_trial_1,distribution:negative-binomial-stage2,stage2,5_sources,4,0.2,200,0.8,0.8,42
50,0.12,5_sources_trial_1,distribution:negative-binomial-stage2,stage2,5_sources,4,0.2,200,0.8,0.8,42
75,0.10666666666666667,5_sources_trial_1,distribution:negative-binomial-stage2,stage2,5_sources,4,0.2,200,0.8,0.8,42
100,0.14,5_sources_trial_1,distribution:negative-binomial-stage2,stage2,5_sources,4,0.2,200,0.8,0.8,42
125,0.136,5_sources_trial_1,distribution:negative-binomial-stage2,stage2,5_sources,4,0.2,200,0.8,0.8,42
300,0.08,5_sources_trial_1,distribution:negative-binomial-stage2,stage2,5_sources,4,0.2,200,0.8,0.8,42
500,0.048,5_sources_trial_1,distribution:negative-binomial-stage2,stage2,5_sources,4,0.2,200,0.8,0.8,42
5,0.0,5_sources_trial_1,distribution:negative-binomial-stage2,stage2,5_sources,4,0.03,400,0.8,0.8,42
10,0.1,5_sources_trial_1,distribution:negative-binomial-stage2,stage2,5_sources,4,0.03,400,0.8,0.8,42
15,0.13333333333333333,5_sources_trial_1,distribution:negative-binomial-stage2,stage2,5_sources,4,0.03,400,0.8,0.8,42
20,0.1,5_sources_trial_1,distribution:negative-binomial-stage2,stage2,5_sources,4,0.03,400,0.8,0.8,42
50,0.1,5_sources_trial_1,distribution:negative-binomial-stage2,stage2,5_sources,4,0.03,400,0.8,0.8,42
75,0.10666666666666667,5_sources_trial_1,distribution:negative-binomial-stage2,stage2,5_sources,4,0.03,400,0.8,0.8,42
100,0.12,5_sources_trial_1,distribution:negative-binomial-stage2,stage2,5_sources,4,0.03,400,0.8,0.8,42
125,0.112,5_sources_trial_1,distribution:negative-binomial-stage2,stage2,5_sources,4,0.03,400,0.8,0.8,42
300,0.08,5_sources_trial_1,distribution:negative-binomial-stage2,stage2,5_sources,4,0.03,400,0.8,0.8,42
500,0.048,5_sources_trial_1,distribution:negative-binomial-stage2,stage2,5_sources,4,0.03,400,0.8,0.8,42
5,0.0,5_sources_trial_1,distribution:negative-binomial-stage2,stage2,5_sources,4,0.05,400,0.8,0.8,42
10,0.0,5_sources_trial_1,distribution:negative-binomial-stage2,stage2,5_sources,4,0.05,400,0.8,0.8,42
15,0.0,5_sources_trial_1,distribution:negative-binomial-stage2,stage2,5_sources,4,0.05,400,0.8,0.8,42
20,0.1,5_sources_trial_1,distribution:negative-binomial-stage2,stage2,5_sources,4,0.05,400,0.8,0.8,42
50,0.12,5_sources_trial_1,distribution:negative-binomial-stage2,stage2,5_sources,4,0.05,400,0.8,0.8,42
75,0.12,5_sources_trial_1,distribution:negative-binomial-stage2,stage2,5_sources,4,0.05,400,0.8,0.8,42
100,0.1,5_sources_trial_1,distribution:negative-binomial-stage2,stage2,5_sources,4,0.05,400,0.8,0.8,42
125,0.112,5_sources_trial_1,distribution:negative-binomial-stage2,stage2,5_sources,4,0.05,400,0.8,0.8,42
300,0.08,5_sources_trial_1,distribution:negative-binomial-stage2,stage2,5_sources,4,0.05,400,0.8,0.8,42
500,0.048,5_sources_trial_1,distribution:negative-binomial-stage2,stage2,5_sources,4,0.05,400,0.8,0.8,42
5,0.0,5_sources_trial_1,distribution:negative-binomial-stage2,stage2,5_sources,4,0.1,400,0.8,0.8,42
10,0.0,5_sources_trial_1,distribution:negative-binomial-stage2,stage2,5_sources,4,0.1,400,0.8,0.8,42
15,0.06666666666666667,5_sources_trial_1,distribution:negative-binomial-stage2,stage2,5_sources,4,0.1,400,0.8,0.8,42
20,0.05,5_sources_trial_1,distribution:negative-binomial-stage2,stage2,5_sources,4,0.1,400,0.8,0.8,42
50,0.1,5_sources_trial_1,distribution:negative-binomial-stage2,stage2,5_sources,4,0.1,400,0.8,0.8,42
75,0.13333333333333333,5_sources_trial_1,distribution:negative-binomial-stage2,stage2,5_sources,4,0.1,400,0.8,0.8,42
100,0.14,5_sources_trial_1,distribution:negative-binomial-stage2,stage2,5_sources,4,0.1,400,0.8,0.8,42
125,0.128,5_sources_trial_1,distribution:negative-binomial-stage2,stage2,5_sources,4,0.1,400,0.8,0.8,42
300,0.08,5_sources_trial_1,distribution:negative-binomial-stage2,stage2,5_sources,4,0.1,400,0.8,0.8,42
500,0.048,5_sources_trial_1,distribution:negative-binomial-stage2,stage2,5_sources,4,0.1,400,0.8,0.8,42
5,0.0,5_sources_trial_1,distribution:negative-binomial-stage2,stage2,5_sources,4,0.2,400,0.8,0.8,42
10,0.0,5_sources_trial_1,distribution:negative-binomial-stage2,stage2,5_sources,4,0.2,400,0.8,0.8,42
15,0.13333333333333333,5_sources_trial_1,distribution:negative-binomial-stage2,stage2,5_sources,4,0.2,400,0.8,0.8,42
20,0.1,5_sources_trial_1,distribution:negative-binomial-stage2,stage2,5_sources,4,0.2,400,0.8,0.8,42
50,0.14,5_sources_trial_1,distribution:negative-binomial-stage2,stage2,5_sources,4,0.2,400,0.8,0.8,42
75,0.13333333333333333,5_sources_trial_1,distribution:negative-binomial-stage2,stage2,5_sources,4,0.2,400,0.8,0.8,42
100,0.17,5_sources_trial_1,distribution:negative-binomial-stage2,stage2,5_sources,4,0.2,400,0.8,0.8,42
125,0.136,5_sources_trial_1,distribution:negative-binomial-stage2,stage2,5_sources,4,0.2,400,0.8,0.8,42
300,0.08,5_sources_trial_1,distribution:negative-binomial-stage2,stage2,5_sources,4,0.2,400,0.8,0.8,42
500,0.048,5_sources_trial_1,distribution:negative-binomial-stage2,stage2,5_sources,4,0.2,400,0.8,0.8,42
5,0.2,5_sources_trial_1,distribution:normal-stage2,stage2,5_sources,2,0.03,200,0.8,0.8,42
10,0.2,5_sources_trial_1,distribution:normal-stage2,stage2,5_sources,2,0.03,200,0.8,0.8,42
15,0.13333333333333333,5_sources_trial_1,distribution:normal-stage2,stage2,5_sources,2,0.03,200,0.8,0.8,42
20,0.1,5_sources_trial_1,distribution:normal-stage2,stage2,5_sources,2,0.03,200,0.8,0.8,42
50,0.18,5_sources_trial_1,distribution:normal-stage2,stage2,5_sources,2,0.03,200,0.8,0.8,42
75,0.18666666666666668,5_sources_trial_1,distribution:normal-stage2,stage2,5_sources,2,0.03,200,0.8,0.8,42
100,0.15,5_sources_trial_1,distribution:normal-stage2,stage2,5_sources,2,0.03,200,0.8,0.8,42
125,0.144,5_sources_trial_1,distribution:normal-stage2,stage2,5_sources,2,0.03,200,0.8,0.8,42
300,0.07333333333333333,5_sources_trial_1,distribution:normal-stage2,stage2,5_sources,2,0.03,200,0.8,0.8,42
500,0.044,5_sources_trial_1,distribution:normal-stage2,stage2,5_sources,2,0.03,200,0.8,0.8,42
5,0.2,5_sources_trial_1,distribution:normal-stage2,stage2,5_sources,2,0.05,200,0.8,0.8,42
10,0.3,5_sources_trial_1,distribution:normal-stage2,stage2,5_sources,2,0.05,200,0.8,0.8,42
15,0.2,5_sources_trial_1,distribution:normal-stage2,stage2,5_sources,2,0.05,200,0.8,0.8,42
20,0.15,5_sources_trial_1,distribution:normal-stage2,stage2,5_sources,2,0.05,200,0.8,0.8,42
50,0.14,5_sources_trial_1,distribution:normal-stage2,stage2,5_sources,2,0.05,200,0.8,0.8,42
75,0.18666666666666668,5_sources_trial_1,distribution:normal-stage2,stage2,5_sources,2,0.05,200,0.8,0.8,42
100,0.14,5_sources_trial_1,distribution:normal-stage2,stage2,5_sources,2,0.05,200,0.8,0.8,42
125,0.144,5_sources_trial_1,distribution:normal-stage2,stage2,5_sources,2,0.05,200,0.8,0.8,42
300,0.07333333333333333,5_sources_trial_1,distribution:normal-stage2,stage2,5_sources,2,0.05,200,0.8,0.8,42
500,0.044,5_sources_trial_1,distribution:normal-stage2,stage2,5_sources,2,0.05,200,0.8,0.8,42
5,0.0,5_sources_trial_1,distribution:normal-stage2,stage2,5_sources,2,0.1,200,0.8,0.8,42
10,0.2,5_sources_trial_1,distribution:normal-stage2,stage2,5_sources,2,0.1,200,0.8,0.8,42
15,0.2,5_sources_trial_1,distribution:normal-stage2,stage2,5_sources,2,0.1,200,0.8,0.8,42
20,0.15,5_sources_trial_1,distribution:normal-stage2,stage2,5_sources,2,0.1,200,0.8,0.8,42
50,0.14,5_sources_trial_1,distribution:normal-stage2,stage2,5_sources,2,0.1,200,0.8,0.8,42
75,0.14666666666666667,5_sources_trial_1,distribution:normal-stage2,stage2,5_sources,2,0.1,200,0.8,0.8,42
100,0.16,5_sources_trial_1,distribution:normal-stage2,stage2,5_sources,2,0.1,200,0.8,0.8,42
125,0.136,5_sources_trial_1,distribution:normal-stage2,stage2,5_sources,2,0.1,200,0.8,0.8,42
300,0.07333333333333333,5_sources_trial_1,distribution:normal-stage2,stage2,5_sources,2,0.1,200,0.8,0.8,42
500,0.044,5_sources_trial_1,distribution:normal-stage2,stage2,5_sources,2,0.1,200,0.8,0.8,42
5,0.0,5_sources_trial_1,distribution:normal-stage2,stage2,5_sources,2,0.2,200,0.8,0.8,42
10,0.0,5_sources_trial_1,distribution:normal-stage2,stage2,5_sources,2,0.2,200,0.8,0.8,42
15,0.06666666666666667,5_sources_trial_1,distribution:normal-stage2,stage2,5_sources,2,0.2,200,0.8,0.8,42
20,0.1,5_sources_trial_1,distribution:normal-stage2,stage2,5_sources,2,0.2,200,0.8,0.8,42
50,0.18,5_sources_trial_1,distribution:normal-stage2,stage2,5_sources,2,0.2,200,0.8,0.8,42
75,0.18666666666666668,5_sources_trial_1,distribution:normal-stage2,stage2,5_sources,2,0.2,200,0.8,0.8,42
100,0.15,5_sources_trial_1,distribution:normal-stage2,stage2,5_sources,2,0.2,200,0.8,0.8,42
125,0.136,5_sources_trial_1,distribution:normal-stage2,stage2,5_sources,2,0.2,200,0.8,0.8,42
300,0.07333333333333333,5_sources_trial_1,distribution:normal-stage2,stage2,5_sources,2,0.2,200,0.8,0.8,42
500,0.044,5_sources_trial_1,distribution:normal-stage2,stage2,5_sources,2,0.2,200,0.8,0.8,42
5,0.2,5_sources_trial_1,distribution:normal-stage2,stage2,5_sources,4,0.03,200,0.8,0.8,42
10,0.2,5_sources_trial_1,distribution:normal-stage2,stage2,5_sources,4,0.03,200,0.8,0.8,42
15,0.2,5_sources_trial_1,distribution:normal-stage2,stage2,5_sources,4,0.03,200,0.8,0.8,42
20,0.15,5_sources_trial_1,distribution:normal-stage2,stage2,5_sources,4,0.03,200,0.8,0.8,42
50,0.1,5_sources_trial_1,distribution:normal-stage2,stage2,5_sources,4,0.03,200,0.8,0.8,42
75,0.18666666666666668,5_sources_trial_1,distribution:normal-stage2,stage2,5_sources,4,0.03,200,0.8,0.8,42
100,0.15,5_sources_trial_1,distribution:normal-stage2,stage2,5_sources,4,0.03,200,0.8,0.8,42
125,0.128,5_sources_trial_1,distribution:normal-stage2,stage2,5_sources,4,0.03,200,0.8,0.8,42
300,0.07333333333333333,5_sources_trial_1,distribution:normal-stage2,stage2,5_sources,4,0.03,200,0.8,0.8,42
500,0.044,5_sources_trial_1,distribution:normal-stage2,stage2,5_sources,4,0.03,200,0.8,0.8,42
5,0.2,5_sources_trial_1,distribution:normal-stage2,stage2,5_sources,4,0.05,200,0.8,0.8,42
10,0.2,5_sources_trial_1,distribution:normal-stage2,stage2,5_sources,4,0.05,200,0.8,0.8,42
15,0.13333333333333333,5_sources_trial_1,distribution:normal-stage2,stage2,5_sources,4,0.05,200,0.8,0.8,42
20,0.15,5_sources_trial_1,distribution:normal-stage2,stage2,5_sources,4,0.05,200,0.8,0.8,42
50,0.1,5_sources_trial_1,distribution:normal-stage2,stage2,5_sources,4,0.05,200,0.8,0.8,42
75,0.13333333333333333,5_sources_trial_1,distribution:normal-stage2,stage2,5_sources,4,0.05,200,0.8,0.8,42
100,0.14,5_sources_trial_1,distribution:normal-stage2,stage2,5_sources,4,0.05,200,0.8,0.8,42
125,0.12,5_sources_trial_1,distribution:normal-stage2,stage2,5_sources,4,0.05,200,0.8,0.8,42
300,0.07333333333333333,5_sources_trial_1,distribution:normal-stage2,stage2,5_sources,4,0.05,200,0.8,0.8,42
500,0.044,5_sources_trial_1,distribution:normal-stage2,stage2,5_sources,4,0.05,200,0.8,0.8,42
5,0.0,5_sources_trial_1,distribution:normal-stage2,stage2,5_sources,4,0.1,200,0.8,0.8,42
10,0.0,5_sources_trial_1,distribution:normal-stage2,stage2,5_sources,4,0.1,200,0.8,0.8,42
15,0.13333333333333333,5_sources_trial_1,distribution:normal-stage2,stage2,5_sources,4,0.1,200,0.8,0.8,42
20,0.1,5_sources_trial_1,distribution:normal-stage2,stage2,5_sources,4,0.1,200,0.8,0.8,42
50,0.12,5_sources_trial_1,distribution:normal-stage2,stage2,5_sources,4,0.1,200,0.8,0.8,42
75,0.17333333333333334,5_sources_trial_1,distribution:normal-stage2,stage2,5_sources,4,0.1,200,0.8,0.8,42
100,0.15,5_sources_trial_1,distribution:normal-stage2,stage2,5_sources,4,0.1,200,0.8,0.8,42
125,0.136,5_sources_trial_1,distribution:normal-stage2,stage2,5_sources,4,0.1,200,0.8,0.8,42
300,0.07333333333333333,5_sources_trial_1,distribution:normal-stage2,stage2,5_sources,4,0.1,200,0.8,0.8,42
500,0.044,5_sources_trial_1,distribution:normal-stage2,stage2,5_sources,4,0.1,200,0.8,0.8,42
5,0.0,5_sources_trial_1,distribution:normal-stage2,stage2,5_sources,4,0.2,200,0.8,0.8,42
10,0.0,5_sources_trial_1,distribution:normal-stage2,stage2,5_sources,4,0.2,200,0.8,0.8,42
15,0.13333333333333333,5_sources_trial_1,distribution:normal-stage2,stage2,5_sources,4,0.2,200,0.8,0.8,42
20,0.15,5_sources_trial_1,distribution:normal-stage2,stage2,5_sources,4,0.2,200,0.8,0.8,42
50,0.14,5_sources_trial_1,distribution:normal-stage2,stage2,5_sources,4,0.2,200,0.8,0.8,42
75,0.16,5_sources_trial_1,distribution:normal-stage2,stage2,5_sources,4,0.2,200,0.8,0.8,42
100,0.13,5_sources_trial_1,distribution:normal-stage2,stage2,5_sources,4,0.2,200,0.8,0.8,42
125,0.136,5_sources_trial_1,distribution:normal-stage2,stage2,5_sources,4,0.2,200,0.8,0.8,42
